city_id,cnes_id,name
4105201,2767678,CASA DE SAUDE DR ENIO COSTA
4105300,2572192,HOSPITAL BOM SAMARITANO
4105409,7039344,INSTITUTO SAO RAFAEL
4105508,2733676,HOSPITAL SAO PAULO
4105508,2735989,FUNDHOSPAR FUNDACAO HOSPITALAR DO PARANA
4105607,2733188,HOSPITAL MUNICIPAL DE GAUCHA
4105607,2733552,HOSPITAL OSVALDO CRUZ LTDA
4105706,2738120,ASSOCIACAO PRO SAUDE DE CLEVELANDIA
4105805,0014869,SANTA CASA DE COLOMBO
4105904,2733307,HOSPITAL E MATERNIDADE SANTA CLARA
4106001,2582430,HOSPITAL SAO FRANCISCO
4106100,2781727,HOSPITAL E MATERNIDADE ANITA CANET
4106209,0015180,HOSPITAL E MAT MIQUELINA FRANCO E B PADILHA
4106308,2738279,HOSPITAL SANTA SIMONE
4106308,5413192,HOSPITAL E MATERNIDADE SAO JUDAS TADEU
4106407,2577380,CEGEN
4106407,2582449,SANTA CASA DE CORNELIO PROCOPIO
4106407,6355099,HOSPITAL UNIMED NORTE DO PARANA
4106506,2595125,INSTITUTO MEDICO NOSSA VIDA DE CORONEL VIVIDA
4106605,2737531,HOSPITAL MUNICIPAL DE CRUZEIRO DO OESTE
4106704,2753812,HOSPITAL MUNICIPAL CRUZEIRO DO SUL
4106803,2549328,HOSPITAL MUNICIPAL SANTA TEREZINHA
4106902,0015245,HOSPITAL UNIVERSITARIO EVANGELICO MACKENZIE
4106902,0015318,HNSG
4106902,0015334,HOSPITAL SANTA CASA DE CURITIBA
4106902,0015369,COMPLEXO HOSPITALAR DO TRABALHADOR
4106902,0015407,HOSPITAL UNIVERSITARIO CAJURU
4106902,0015415,HOSPITAL OSVALDO CRUZ
4106902,0015423,CRUZ VERMELHA BRASILEIRA FILIAL DO ESTADO DO PARANA
4106902,0015547,MEDCLIN CLINICA DA MULHER E DA CRIANCA
4106902,0015563,HOSPITAL INFANTIL PEQUENO PRINCIPE
4106902,0015601,HOSPITAL SAO VICENTE CIC
4106902,0015636,HOSPITAL DE OLHOS DO PARANA
4106902,0015660,HOSPITAL E MATERNIDADE SANTA MADALENA SOFIA
4106902,0015814,HOSPITAL SANTA FELICIDADE
4106902,0015962,HOSPITAL SAO LUCAS
4106902,0016209,HOSPITAL DA VISAO
4106902,2361167,HOSPITAL ONIX
4106902,2384299,COMPLEXO HOSPITAL DE CLINICAS
4106902,3000850,HOSPITAL VITA CURITIBA
4106902,3000869,HOSPITAL SANTA CRUZ
4106902,3000885,HOSPITAL PILAR
4106902,3005585,HOSPITAL XV
4106902,3005593,HOSPITAL DAS NACOES
4106902,3006425,HOSPITAL DE MEDICINA E CIRURGIA DO PARANA
4106902,3021238,HOSPITAL IPO
4106902,3063216,HOSPITAL CARDIOLOGICO COSTANTINI
4106902,3068870,CLINICA SUGISAWA
4106902,3075516,HOSPITAL SAO VICENTE
4106902,3117626,CLINICA LOS ANGELES
4106902,3160408,HOSPITAL INC
4106902,3371980,HOSPITAL VITA BATEL
4106902,3521788,HOSPITAL GERAL DE CURITIBA
4106902,3971465,CENTRO HOSPITALAR NOSSA SAUDE
4106902,5064554,SEGUNDO CENTRO INT DEFESA AEREA E CONTROLE TRAFEGO AER
4106902,5247993,HOSPITAL UNION
4106902,5310350,HOSPITAL DA POLICIA MILITAR DO PARANA NN
4106902,6388671,HOSPITAL DO IDOSO ZILDA ARNS
4106902,6792200,HOSPITAL VITORIA
4106902,6878318,HOSPITAL MARCELINO CHAMPAGNAT
4106902,6953816,UTI CURITIBA
4106902,6978495,PARANA CLINICAS SEDE
4106902,7180799,HOSPITAL DA PLASTICA DE CURITIBA
4106902,7413432,INSTITUTO MADALENA SOFIA
4106902,9084940,MEDICOS DE OLHOS S A
4106902,9571493,HOSPITAL GERAL DE CURITIBA
4106902,9582800,ONIX MATEUS LEME
4106902,9907939,UNIDADE CUIDADOS CONTINUADOS INTEGRADOS SANTA TEREZINHA
4106902,9977376,UNIDADE INFANTIL PARANA CLINICAS
4107009,3024628,HOSPITAL MUNICIPAL DE CURIUVA
4107108,2753871,HOSPITAL MUNICIPAL EMILIA FRANCISCA DE SOUZA
4107157,2810034,HOSPITAL MUNICIPAL E MATERNIDADE MENINO JESUS
4107207,2666626,HOSPITAL E MATERNIDADE SAO JUDAS TADEU
4107207,5232511,HOSPITAL PRO VIDA
4107256,2738236,HOSPITAL REGIONAL DE DOURADINA
4107306,2733447,HOSPITAL MUNICIPAL DE DOUTOR CAMARGO
4107405,2586126,HOSPITAL JOAO PAULO II ENEAS MARQUES
4107504,2735962,SANTA CASA DE ENGENHEIRO BELTRAO
4107538,4052536,HOSPITAL ENTRE RIOS
4107603,2576430,HOSPITAL MUNICIPAL DE FAXINAL
4107603,2576511,HOSPITAL SAO LUIZ LTDA
4107652,0017574,HOSPITAL E MATERNIDADE NOSSA SENHORA APARECIDA
4107751,4052617,HOSPITAL MUNICIPAL DE FIGUEIRA
4107801,2774194,HOSPITAL MUNICIPAL NOSSA SENHORA DE LOURDES
4107900,2733196,HOSPITAL MUNICIPAL SANTA MARIA FLORESTA
4108007,2729490,HOSPITAL MUNICIPAL SANTA BRANCA
4108205,2572370,INSTITUTO SANTA ISABEL ISI
4108304,2591049,HOSPITAL MINISTRO COSTA CAVALCANTI
4108304,2593912,HOSPITAL E MATERNIDADE CATARATAS
4108304,2673800,HOSPITAL UNIMED
4108304,5061989,HOSPITAL MUNICIPAL PADRE GERMANO LAUCK
4108304,5477859,HOSPITAL SAO GABRIEL
4108304,6597483,HOSPITAL DA FAMILIA
4108304,6607950,HOSPITAL MUNICIPAL DE FOZ DO IGUACU PRO SAUDE
4108403,2666723,POLICLINICA SAO VICENTE DE PAULA FB
4108403,2666731,HOSPITAL SAO FRANCISCO
4108403,5373190,CEONC
4108403,6424341,HOSPITAL REGIONAL DO SUDOESTE WALTER ALBERTO PECOITS F B
4108502,2536900,ASSOCIACAO HOSPITALAR BENIFICIENTE DR REGIS MARIGLIANI
4108551,2588404,HOSPITAL MUNICIPAL DE GODOY MOREIRA
4108601,2733609,HOSPITAL SANTA MARIA DE GOIOERE
4108601,2735970,SANTA CASA DE MISERICORDIA DE GOIOERE
4108700,2573318,HOSPITAL MUNICIPAL VICTOR DE SOUZA PINTO
4108809,2810123,HOSPITAL BENEFICENTE ASSISTEGUAIRA
4108908,2753839,HOSPITAL MUNICIPAL EMILIO CESTARO
4109005,2781808,HOSPITAL MUNICIPAL SAO JOSE
4109302,2572443,HOSPITAL SANTO ANTONIO
4109302,2572486,HOSPITAL SAO JOSE
4109302,2573075,HOSPITAL NOSSA SENHORA DE FATIMA
4109401,2741989,HOSPITAL DE CARIDADE SAO VICENTE DE PAULO
4109401,2742047,INSTITUTO VIRMOND
4109401,3139301,HOSPITAL SEMMELWEIS
4109500,6732100,HOSP REG DO LITORAL LUCY REQUIAO DE MELLO E SILVA
4109609,2680807,HOSPITAL MUNICIPAL DE GUARATUBA
4109708,4053214,FUNDACAO HOSPITALAR DE SAUDE MUNICIPAL DE IBAITI
4109757,2571978,HOSPITAL MUNICIPAL FELICITA SANSON ARROSI
4109807,2729385,HOSPITAL CRISTO REI
4109807,2729504,HOSPITAL SANTA TEREZINHA
4110003,2733404,HOSPITAL MENINO JESUS
4110300,2753898,HOSPITAL MUNICIPAL ESPIRITO SANTO
4110409,2733145,HOSPITAL MUNICIPAL DE INDIANOPOLIS
4110508,2686740,HOSPITAL MUNICIPAL DE IPIRANGA
4110607,2738171,HOSPITAL E MATERNIDADE MUNICIPAL CYRO SILVEIRA
4110706,2517523,DAVAUS CENTRO MEDICO HOSPITALAR
4110706,2783789,SANTA CASA DE IRATI
4110706,6473687,HOSPITAL AGNUS DEI
4110805,2733560,HOSPITAL PUBLICO MUNICIPAL SANTA ROSA DE LIMA
4110904,2733242,HOSPITAL E MAT SANTA MARCELINA LTDA
4110953,2582627,HOSPITAL E MATERNIDADE ITAIPULANDIA
4111001,2582058,HOSPITAL UBIRAJARA CONDESSA DE ITAMBARACA
4111100,2733455,HOSPITAL MUNICIPAL DE ITAMBE
4111258,0017612,HOSPITAL E MATERNIDADE ITAPERUCU
4111308,2753847,HOSPITAL MUNICIPAL DE ITAUNA DO SUL
4111407,2687089,HOSPITAL MUNICIPAL DE IVAI
4111506,2587734,PRONTO ATENDIMENTO MUNICIPAL DE IVAIPORA
4111506,2590182,INSTITUTO LUCENA SANCHEZ
4111506,2590727,HOSPITAL BOM JESUS
4111704,2781743,HOSPITAL JAIME CANET
4111803,2783800,SANTA CASA MISERICORDIA DE JACAREZINHO
4111902,2729407,HOSPITAL MUNICIPAL PREFEITO JOAQUIM RODRIGUES DA SILVA
4112009,2687038,HOSPITAL MUNICIPAL CAROLINA LUPION
4112108,5240085,HOSPITAL NOSSA SENHORA DE FATIMA
4112207,2733420,HOSPITAL MUNICIPAL BENEFICENTE DE JANIOPOLIS
4112306,4053451,CASA DE SAUDE SAO MARCOS
4112405,2733617,HOSPITAL E MATERNIDADE SANTA TEREZINHA
4112504,2587777,HOSPITAL MUNICIPAL DR JOSE ORTEGA VASQUEZ
4112702,2729512,HOSPITAL SAO CAMILO LTDA
4112751,2781751,HOSPITAL E MATERNIDADE JESUITAS
4112801,2781719,HOSPITAL COMUNITARIO DR LINCOLN GRACA DE JMTAVORA
4112959,2733501,HOSPITAL MUNICIPAL NOSSA SENHORA MAE DE DEUS
4113007,2733463,HOSPITAL MUNICIPAL DE JUSSARA
4113106,2573415,HOSPITAL MUNICIPAL SAO LUCAS
4113205,0017663,HOSPITAL REGIONAL DA LAPA SAO SEBASTIAO
4113304,2741873,INSTITUTO SAO JOSE
4113304,2742071,CENTRO MEDICO HOSPITALAR SAO LUCAS
4113452,2572257,HOSPITAL MUNICIPAL DE LINDOESTE
4113502,2753545,CASA DE SAUDE E MATERNIDADE SANTA CATARINA
4113502,2753774,HOSPITAL E MATERNIDADE MUNICIPAL SEITUGU HIRATA
4113700,2550792,HOSPITAL EVANGELICO DE LONDRINA
4113700,2577704,MATER DEI
4113700,2577763,HOSPITAL DOUTOR EULALINO IGNACIO DE ANDRADE HZS
4113700,2578425,GASTROCLINICA
4113700,2578506,HOFTALON HOSPITAL DE OLHOS
4113700,2578670,HOSPITAL DOUTOR ANISIO FIGUEIREDO HZN
4113700,2579561,HOSPITAL MAFALDA KALLAS
4113700,2579685,HOSPITAL DE OTORRINO DE LONDRINA
4113700,2580055,ISCAL
4113700,2758083,HOSPITAL DO CORACAO DE LONDRINA
4113700,2781859,HOSPITAL UNIVERSITARIO REGIONAL DO NORTE DO PARANA
4113700,3114872,UROLIT
4113700,3235777,CLINICA DE OLHOS VAN DEN BERG
4113700,3518094,INSTITUTO DA VISAO
4113700,5301424,OTOCENTRO CENTRO DE OTORRINO LTDA
4113700,6074502,HOSPITAL ARAUCARIA DE LONDRINA
4113700,7758391,HOSPITAL DO CORACAO UNIDADE BELA SUICA
4113759,2590166,HOSPITAL SAO JOAO DO IVAI II
4113809,2729415,HOSPITAL MUNICIPAL DE LUPIONOPOLIS
4113908,2554011,HOSPITAL DE CARIDADE SAO PEDRO
4114104,2733390,HOSPITAL MATERNIDADE SAO LOURENCO LTDA
4114203,2585634,HOSPITAL GERAL
4114203,2585766,HOSPITAL CRISTO REI
4114203,7250401,SOCIEDADE BENEFICENTE CRISTO REI
4114302,0017779,HOSPITAL MUNICIPAL DE MANDIRITUBA
4114401,2595265,ASSOCIACAO SAUDE DE MANGUEIRINHA
4114500,2588242,HOSPITAL MUNICIPAL SANTO ANTONIO
4114609,4053885,INSTITUTO DE SAUDE CORA FUMAGALI
4114609,4053907,HOSPITAL RONDON
4114609,7117485,HOSPITAL MUNICIPAL DR CRUZATTI
4114807,2733684,HOSPITAL SAO PEDRO
4115002,2753928,HOSPITAL MUNICIPAL LEONOR CALEGARI BOVIS
4115200,2586142,HOSPITAL MEMORIAL UNINGA
4115200,2586169,HOSPITAL DO CANCER DE MARINGA
4115200,2586444,HOSPITAL E MATERNIDADE SAO MARCOS DE MARINGA
4115200,2587165,HOSPITAL PARANA
4115200,2587289,HOSPITAL PSIQUIATRICO DE MARINGA HPM
4115200,2587335,HOSPITAL UNIVERSITARIO REGIONAL DE MARINGA
4115200,2587343,HOSPITAL E MATERNIDADE MARINGA
4115200,2594714,HOSPITAL E MATERNIDADE MARIA AUXILIADORA
4115200,2743469,HOSPITAL E MATERNIDADE SANTA RITA
4115200,2743477,HOSPITAL MUNICIPAL DE MARINGA THELMA VILLANOVA KASPROWICZ
4115200,3206041,UROTEC
4115200,9365230,HOSPITAL BOM SAMARITANO DE MARINGA
4115358,6366317,G T HOSPITAL MARIPA
4115408,2585367,HOSPITAL NOSSA SENHORA DAS GRACAS MARMELEIRO
4115507,2572265,HOSPITAL MUNICIPAL BOM JESUS
4115606,2575973,HOSPITAL CARAVAGGIO
4115606,2588188,HOSPITAL E MATERNIDADE PADRE TEZZA
4115705,2557207,HOSPITAL NOSSA SENHORA DOS NAVEGANTES
4115804,2582716,HOSPITAL E MATERNIDADE NOSSA SENHORA DA LUZ
4115804,2588234,HOSPITAL DR FERNANDO SANTIN
4115804,3032825,HOSPITAL SAO CARLOS
4116000,2729474,HOSPITAL MUNICIPAL JOAO JULIANE MIRASELVA
4116059,2575957,HOSPITAL NOSSA SENHORA DE FATIMA
4116059,2583178,CLINICA SAO CAMILO DE LELIS
4116208,2687119,HOSPITAL E MATERNIDADE MUNICIPAL DOUTOR ALCIDIO BORTOLIN
4116406,2733471,HOSPITAL MUNICIPAL DE NOSSA SENHORA DAS GRACAS
4116703,2573172,HOSPITAL DR AURELIO
4116802,2733358,HOSPITAL MUNICIPAL ALVADI MONTICELLI
4116901,2733536,SANTA CASA DE NOVA ESPERANCA
4116901,2774216,HOSP MUN E REG SAGRADO CORACAO DE JESUS NOVA ESPERANCA
4116950,2587645,HOSPITAL SAO MATHEUS NOVA ESPERANCA DO SUDOESTE
4117008,2568926,HOSPITAL SANTA TEREZINHA
4117057,2741970,HOSPITAL MUNICIPAL SEVERINO DA ROSA
4117107,3452263,HOSPITAL MUNICIPAL SANTA RITA DE CASSIA
4117206,2738228,HOSPITAL NOVA OLIMPIA
4117222,2810018,HOSPITAL E MATERNIDADE BENEFICENTE LAR BELEM
4117255,2586088,POLICLINICA NOVA PRATA DO IGUACU
4117271,2587823,HMAP HOSPITAL MUNICIPAL DR ANTONIO PIETROBON
4117305,2740540,CLINICA SAO FRANCISCO DE ASSIS
4117305,2740583,HOSPITAL SAO FRANCISCO
4117404,2774224,HOSPITAL MUNICIPAL PREFEITO IRINEU APARECIDO SAVOLDI
4117503,2781832,HOSPITAL MUNICIPAL SAO JOSE DE PAICANDU
4117602,2738287,INSTITUTO SANTA PELIZZARI
4117701,2686910,HOSPITAL MADRE TEREZA DE CALCUTA
4117701,2686929,HOSPITAL DE CARIDADE DE PALMEIRA
4117701,5262011,FUNDACAO MEDICO ASSISTENCIAL DO TRABALHADOR RURAL DE PALMEIR
4117701,5412382,HOSPITAL 25 DE NOVEMBRO
4117909,2810069,HOSPITAL E MATERNIDADE SANTA CRUZ
4117909,4054695,HOSPITAL MUNICIPAL PREFEITO QUINTO ABRAO DELAZERI
4118006,2753979,HOSPITAL PARAISO
4118105,2733498,UNIDADE DE PRONTO ATENDIMENTO DR SANTIAGO SAGRADO BEGGA
4118204,2687127,HOSPITAL REGIONAL DO LITORAL
4118204,3227561,NOVA CLINICA PARANAGUA
4118204,3560430,CLINICA SAO PAULO
4118204,5248043,HOSPITAL PARANAGUA
4118402,2753685,CLINICA DE OLHOS PARANAVAI LTDA
4118402,2754002,HOSPITAL UNIMED DE PARANAVAI
4118402,2754738,SANTA CASA DE PARANAVAI
4118402,5284201,HOSPITAL REGIONAL DO NOROESTE
4118451,2810026,HOSPITAL E MATERNIDADE CAPRIOTTI LTDA
4118501,0017868,POLICLINICA PATO BRANCO
4118501,0017884,ISSAL
4118501,5069149,HOSPITAL THEREZA MUSSI
4118709,2559188,HOSPITAL SAO JOAO BATISTA
4118808,2733625,HOSPITAL SAO JOSE
4118907,2738198,HOSPITAL MUNICIPAL RAUL SERGIO BITENCOURT
4119004,2584794,HOSPITAL E MAT PEROLA DOESTE DE PEROLA DOESTE
4119103,7424981,FUNDACAO HARRY GUIDO GREIPEL
4119152,0018090,FUNDACAO HOSPITALAR PINHAIS
4119152,0018333,HOSPITAL MUNICIPAL NOSSA SENHORA DA LUZ DOS PINHAIS
4119202,4054954,HOSPITAL E MATERNIDADE SANTA RITA DE CASSIA
4119301,2742039,HOSPITAL SANTA CRUZ
4119400,2687046,HOSPITAL SANTO ANTONIO
4119509,0018368,HOSPITAL DE DERMATOLOGIA SANITARIA
4119509,0018392,HOSPITAL PIRAQUARA
4119608,2742098,HOSPITAL SAO VICENTE DE PAULO
4119707,2753782,HOSPITAL E MATERNIDADE N SRA DAS GRACAS
4119806,2584832,HOSPITAL NOSSA SENHORA DE LOURDES PLANALTO
4119905,2683202,HOSPITAL MUNICIPAL DR AMADEU PUPPI
4119905,2686759,HOSPITAL VICENTINO
4119905,2686791,ASSOCIACAO HOSPITALAR BOM JESUS
4119905,2686945,HOSPITAL SAO CAMILO
4119905,2686953,SANTA CASA DE MISERICORDIA DE PONTA GROSSA
4119905,3658287,CENTRO HOSPITALAR SAO CAMILO
4119905,5833418,HOSPITAL GERAL UNIMED
4119905,6542638,HOSPITAL UNIVERSITARIO REGIONAL DOS CAMPOS GERAIS
4120002,2729423,HOSPITAL MUNICIPAL DE PORECATU
4120200,2753952,HOSPITAL MUNICIPAL N SRA DOS NAVEGANTES
4120333,2729482,HOSPITAL MUNICIPAL JOAO DE CAIRES
4120358,2584573,FUNDACAO HOSPITALAR DA FRONTEIRA PRANCHITA
4120358,2584808,HOSPITAL E MATERNIDADE SANTA ROSA PRANCHITA
4120408,2781697,HOSPITAL MUNICIPAL DE PRES CASTELO BRANCO
4120507,2729431,HOSPITAL MUNICIPAL DE PRIMEIRO DE MAIO
4120606,2742012,HOSPITAL SAGRADO CORACAO DE JESUS
4120606,2743388,HOSPITAL IRMANDADE DA SANTA CASA
4120705,4055470,HOSPITAL MUNICIPAL DE QUATIGUA
4120853,2810050,HOSPITAL E MATERNIDADE QUATRO PONTES LTDA
4120903,2572818,HOSPITAL MUNICIPAL DR AURI ANTONIO SANSON
4120903,2572826,HOSPITAL BOM JESUS
4121000,2753960,HOSPITAL MUNICIPAL SETEMBRINO ZAGO
4121109,2731452,CASA DE SAUDE E MAT Q DO SOL
4121208,2817667,HOSPITAL CRISTO REI
4121307,2582414,HOSPITAL E MATERNIDADE SANTA ADELAIDE
4121406,2585375,HOSPITAL IMACULADA CONCEICAO REALEZA
4121505,2554097,HOSPITAL DE CARIDADE DONA DARCY VARGAS
4121703,2740575,HOSPITAL MENINO JESUS
4121802,4055683,SANTA CASA DE RIBEIRAO CLARO
4121901,2582465,HNSG HOSPITAL E MATERNIDADE DE RIBEIRAO DO PINHAL
4122008,2554429,HOSPITAL DE CARIDADE SAO FRANCISCO DE ASSIS
4122206,0018600,HOSPITAL MUNICIPAL DE RIO BRANCO DO SUL
4122305,0018694,HOSPITAL BOM JESUS
4122404,4055748,HOSPITAL SAO RAFAEL
4122503,2733587,HOSPITAL REGIONAL DE RONCADOR
4122503,2734885,POLICLINICA SAO CARLOS
4122503,7070179,HOSPITAL MUNICIPAL DE RONCADOR
4122602,2733315,HOSPITAL SANTA MONICA
4122651,2587793,SANTA CASA
4122800,2585332,HOSPITAL SAO LUIS DE SALGADO FILHO
4122909,2781778,HOSPITAL MUNICIPAL DE SALTO DO ITARARE
4123006,2585340,HOSPITAL NOSSA SENHORA DE FATIMA SALTO DO LONTRA
4123105,2582503,HOSPITAL DRA VITORIA PAVAN
4123303,2753790,HOSPITAL MONTE CASTELO LTDA
4123402,2733293,HOSPITAL E MATERNIDADE NOSSA SENHORA DAS GRACAS
4123501,2810115,HOSPITAL E MATERNIDADE MAEDA
4123501,4055861,POLICLINICA SANTA HELENA
4123501,5288541,FUNDACAO ATITUDE
4123501,9247459,HOSPITAL E MATERNIDADE DR FERNANDO SANTIN
4123709,2753766,HOSPITAL DE CLINICAS SANTA TEREZA
4123808,2583712,CASA DE SAUDE DE SANTA IZABEL DOESTE
4123824,2572850,HOSPITAL E MATERNIDADE SANTA LUCIA
4123857,2590271,HOSPITAL E MAT PUBLICO MUNICIPAL DE SANTA MARIA DO OESTE
4123907,7278608,CIS CENTRO INTEGRADO EM SAUDE
4124004,2781786,HOSPITAL MUNICIPAL VEREADOR JOAO SILVIO SENE
4124103,2781816,HOSPITAL NOSSA SENHORA DA SAUDE
4124103,3316300,HOSPITAL REGIONAL DO NORTE PIONEIRO
4124202,2753863,HOSPITAL MUNICIPAL DE SANTO ANTONIO DO CAIUA
4124400,2585057,HOSPITAL E MATERNIDADE SANTA IZABEL SANTO ANTONIO SUDOESTE
4124509,2733226,HOSPITAL DE SANTO INACIO
4124608,2753944,HOSPITAL MUNICIPAL N SRA DAS GRACAS SC LTDA
4124707,2577496,HOSPITAL MUNICIPAL DE SAO JERONIMO DA SERRA
4124905,2753936,HOSPITAL MUNICIPAL N SRA APARECIDA
4125001,5412293,HOSPITAL MUNICIPAL DE SAO JOAO DO IVAI
4125100,2686813,HOSPITAL E MATERNIDADE IMACULADA CONCEICAO
4125209,2585030,HOSPITAL DR JULIO ZAVALA BARRIENTOS
4125308,2733595,HOSPITAL RURAL JOAO XXIII
4125357,2665352,HOSPITAL MUNICIPAL AGNALDO GOUVEIA
4125407,2781824,HOSPITAL MUNICIPAL SAO JOSE
4125456,4056264,HOSPITAL SAO JOSE DAS PALMEIRAS
4125506,0018813,HOSPITAL MUNICIPAL DR ATTILIO TALAMINI
4125506,2753278,HOSPITAL E MATERNIDADE MUNICIPAL DE SAO JOSE DOS PINHAIS
4125506,3073300,NOVACLINICA HOSPITAL E MATERNIDADE
4125605,2549751,HOSPITAL PAULO FORTES
4125704,6657885,COMPLEXO HOSPITALAR MUNICIPAL
4125704,7953275,HOSPITAL MADRE DE DIO
4125753,2810166,HOSPITAL SAO PEDRO
4125803,2573466,SANTA CASA DE MISERICORDIA MARIA SANTISSIMA
4126207,2582597,HOSPITAL SANTANA DE SAPOPEMA
4126256,2825589,METROPOLITANA DE SARANDI
4126306,2686880,HOSPITAL E MATERNIDADE DE SENGES
4126405,2577445,ASSOCIACAO DE ASSISTENCIA A SAUDE DE SERTANEJA
4126504,2729563,HOSPITAL SAO LUCAS DE SERTANOPOLIS
4126603,2783797,SANTA CASA DE SIQUEIRA CAMPOS
4126678,2729520,HOSPITAL SAO FRANCISCO DE TAMARANA
4126702,2753901,HOSPITAL MUNICIPAL JOAO ALEXANDRE
4126801,2733366,HOSPITAL E MATERNIDADE TAPEJARA
4127007,2557185,AAHTS
4127106,2740435,IDF
4127106,7405464,HOSPITAL DR FEITOSA S A
4127106,7442157,HOSPITAL REGIONAL DE TELEMACO BORBA
4127106,9760318,HOSPITAL MOURA
4127205,2334755,SANTA CASA SAO VICENTE DE PAULO DE TERRA BOA
4127205,2567466,HOSPITAL MUNICIPAL SAO JUDAS TADEU DE TERRA BOA
4127304,2753804,HOSPITAL MUNICIPAL CRISTO REDENTOR
4127403,4056612,HOSPITAL SANTA LIDIA
4127502,2740567,HOSPITAL LUIZA BORBA CARNEIRO
4127601,0019194,HOSPITAL NOSSA SENHORA DAS DORES
4127700,2809532,HOSPITAL GERAL UNIMED HGU
4127700,2809990,HOSPITAL DR CAMPAGNOLO
4127700,4056752,HOESP
4127809,4057058,HOSPITAL SAO VICENTE DE PAULO
4127858,2738201,HOSPITAL MUNICIPAL TRES BARRAS
4127908,2783819,SANTA CASA MUNICIPAL DE SAUDE
4127957,2810107,HOSPITAL MUNICIPAL PADRE PALMIRO FINATO
4127965,2741962,HOSPITAL BOM PASTOR
4128005,2733633,HOSPITAL E MATERNIDADE SANTA CASA DE UBIRATA ASCAU
4128005,2733641,HOSPITAL DAS CLINICAS DE UBIRATA
4128005,3024571,HOSPITAL NILZA DE OLIVEIRA PIPINO
4128104,2594366,INSTITUTO NOSSA SENHORA APARECIDA
4128104,2594390,HOSPITAL UMUARAMA
4128104,2679736,ASSOCIACAO BENEFICENTE SAO FRANCISCO DE ASSIS
4128104,3005011,NOROSPAR
4128104,7845138,UOPECCAN FILIAL UMUARAMA
4128203,2568349,HOSPITAL REGIONAL DE CARIDADE NOSSA SRA APARECIDA
4128203,2568373,ASSOCIACAO DE PROTECAO A MATERNIDADE E A INFANCIA
4128401,2582066,SANTA CASA URAI
4128500,3134423,HOSPITAL SAO SEBASTIAO
4128559,2573032,APMI
4128609,2586096,HOSPITAL DOS TRABALHADORES RURAIS DE VERE
4200101,2410834,HOSPITAL ROGACIONISTA EVANGELICO
4200408,2380188,HOSPITAL NOSSA SENHORA DA PAZ
4200705,2418630,HOSPITAL DE ALFREDO WAGNER
4200804,2378795,HOSPITAL MUNICIPAL ANCHIETENSE
4200903,2418304,HOSPITAL NOSSA SENHORA DA CONCEICAO
4201000,2300435,HOSPITAL FREI ROGERIO
4201109,2691574,HOSPITAL SAO SEBASTIAO
4201273,2691493,HOSPITAL OSVALDO CRUZ
4201406,2691515,IMAS HOSPITAL REGIONAL DE ARARANGUA DEPUTADO AFFONSO GUIZZO
4201505,2550938,HOSPITAL SANTO ANTONIO HSA
4201604,2302780,HOSPITAL BENEFICENTE SAO ROQUE
4202008,2772752,HOSPITAL SANTA INES
4202008,3119289,HOSPITAL DO CORACAO
4202008,3425398,HOSPITAL E MATERNIDADE SANTA LUIZA
4202008,3718395,HOSPITAL UNIMED LITORAL
4202008,6854729,HOSPITAL MUNICIPAL RUTH CARDOSO
4202008,7255306,INSTITUTO DE SAUDE E EDUCACAO VIDA ISEV
4202206,2660717,HOSPITAL SAO BENEDITO
4202305,7486596,HOSPITAL REGIONAL DE BIGUACU HELMUTH NASS
4202404,2522101,HOSPITAL SANTA CATARINA
4202404,2522209,HOSPITAL MISERICORDIA
4202404,2558246,HOSPITAL SANTA ISABEL
4202404,2558254,HOSPITAL SANTO ANTONIO
4202438,2300508,HOSPITAL SAO JOSE
4202503,2566893,HOSPITAL AMERICO CAETANO DO AMARAL
4202602,2665085,HOSPITAL NOSSA SENHORA DAS GRACAS
4202800,2665883,HOSPITAL SANTA TERESINHA
4202909,2522411,HOSPITAL AZAMBUJA
4202909,2522489,ASSOCIACAO HOSPITAL E MATERNIDADE DOM JOAQUIM
4202909,2537141,HOSPITAL EVANGELICO E MATERNIDADE CONSUL CARLOS RENAUX
4202909,7779259,MATERNIDADE E HOSPITAL ALIANCA
4202909,9543856,IMIGRANTES HOSPITAL E MATERNIDADE
4203006,2301830,HOSPITAL MAICE
4203006,2301911,HOSPITAL JONAS RAMOS
4203105,2538083,HOSPITAL CAIBI
4203204,2691523,HOSPITAL CIRURGICO CAMBORIU
4203303,2664992,HOSPITAL SAO LUIZ
4203402,2691477,HOSPITAL NOSSA SENHORA DO PATROCINIO
4203501,2537850,HOSPITAL SANTO ANTONIO CAMPO ERE
4203501,2626632,HOSPITAL NOSSA SENHORA APARECIDA DE CAMPO ERE
4203600,2379767,HOSPITAL DR JOSE ATHANAZIO
4203709,2596784,FUNDACAO HOSPITALAR MUNICIPAL DE CANELINHA
4203808,2491249,HOSPITAL SANTA CRUZ DE CANOINHAS
4203907,2380315,HOSPITAL SAO JOSE
4203907,2380331,HOSPITAL NOSSA SENHORA DAS DORES
4204004,2691450,HOSPITAL MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO
4204103,2553163,FUNDACAO MEDICA ASSISTENCIAL DO TRABALHADOR RURAL
4204202,2537397,HOSPITAL UNIMED CHAPECO
4204202,2537788,HOSPITAL REGIONAL DO OESTE
